"ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating (numeric)","ProsperRating (Alpha)","ProsperScore","ListingCategory (numeric)","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent (percentage)","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"3DB535502807309843298A3","599479","2012-06-13 12:36:40.237000000","","36","Current","",".288510",".249900",".239900",".234000",".119000",".115000","3","D","6.000000","18","NJ","Computer Programmer","Employed","180","True","False","","2012-06-13 12:36:35","700","719","1991-12-01 00:00:00","16","8","40","8","1323.000000","1","3.000000","2","372.000000","0","0","0","143436.000000",".840000","26996.000000","36.000000",".680000",".000000",".200000","$100,000+","True","10125.000000","AF003654488470993B475A5","","","","","","","","","0","","21","68555","15000","2012-06-25 00:00:00","Q2 2012","B7A835498203027423065BB","596.320000","11926.400000","6943.140000","4983.260000","-199.400000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","3"
"3DB73587089046542FF0BEB","884881","2013-08-30 14:20:33.417000000","","36","Current","",".182140",".145900",".135900",".129200",".047400",".081800","5","B","4.000000","1","FL","Other","Other","114","True","False","","2013-08-22 13:09:12","740","759","1993-11-01 00:00:00","21","21","49","24","777.000000","1","9.000000","1","24364.000000","2","0","0","12303.000000",".140000","61259.000000","47.000000",".970000","1.000000",".390000","$25,000-49,999","True","2688.166667","B98A36923982336004289F1","","","","","","","","","0","","6","100593","8000","2013-09-09 00:00:00","Q3 2013","6C8635875208607751B19E2","275.720000","1375.402200","913.070000","462.332200","-28.780000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"3DBB3407013762579783863","242263","2007-12-02 11:27:12.063000000","AA","36","Completed","2009-04-10 00:00:00",".089850",".083000",".083000","","","","","","","0","VA","Executive","Full-time","73","True","False","","2007-12-02 10:20:40.947000000","820","839","1980-05-27 00:00:00","18","16","41","18","201.000000","2","6.000000","0",".000000","0","0","0","15704.000000",".050000","226076.000000","38.000000",".940000",".000000",".110000","$100,000+","True","15000.000000","34703406647090537F00FAE","","","","","","","","","0","","75","23606","4900","2007-12-13 00:00:00","Q4 2007","F67B3395705450858BAE671","154.230000","5337.670000","4900.000000","437.670000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","163"
"3DC43557966543171963274","645621","2012-09-26 09:40:57.917000000","","36","Current","",".092320",".078900",".068900",".068900",".012400",".056500","7","AA","9.000000","1","IL","Other","Employed","64","True","False","","2012-09-26 09:40:56","760","779","1995-09-21 00:00:00","10","10","30","9","595.000000","1","2.000000","0",".000000","0","0","0","20945.000000",".400000","30255.000000","26.000000",".920000",".000000",".160000","$75,000-99,999","True","7500.000000","3F6736626567348297C9363","","","","","","","","","0","","17","75222","20000","2012-10-01 00:00:00","Q4 2012","164A355477744456854BB5F","625.710000","10637.070000","8860.790000","1776.280000","-225.130000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","433"
"3DC73596916887630ABFB0A","1027984","2013-12-05 17:28:26.133000000","","36","Current","",".224660",".187500",".177500",".164630",".082400",".082230","4","C","4.000000","1","SC","","Other","398","True","False","","2013-11-23 17:05:14","720","739","1985-12-17 00:00:00","21","20","38","13","483.000000","0","2.000000","0",".000000","0","0","0","14292.000000",".570000","7077.000000","36.000000","1.000000","2.000000",".360000","$50,000-74,999","True","4887.500000","3C053700148286430E24F6B","","","","","","","","","0","","3","122077","15000","2013-12-16 00:00:00","Q4 2013","F1133699818950178B2B060","547.950000","1095.900000","623.080000","472.820000","-25.220000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"31D735859703219242BEB59","866470","2013-08-10 13:05:49.863000000","","36","Current","",".295370",".256600",".246600",".225400",".117500",".107900","3","D","2.000000","7","FL","Other","Other","0","True","False","","2013-08-10 13:05:39","760","779","1993-12-09 00:00:00","14","9","36","5","1664.000000","0","1.000000","0",".000000","0","0","0","108721.000000",".980000","162.000000","33.000000","1.000000","2.000000","","$50,000-74,999","False","4500.000000","ED8E36916167487023B13CE","","","","","","","","","0","","7","99150","4000","2013-08-21 00:00:00","Q3 2013","AAE135854163294361D3E58","160.440000","962.640000","470.040000","492.600000","-19.210000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","38"
"31DF354651209503880DFD0","590850","2012-05-19 08:10:03.367000000","","36","Current","",".357970",".317700",".307700",".289600",".165000",".124600","1","HR","4.000000","15","PA","Other","Employed","129","False","False","","2012-05-19 08:09:59","680","699","1996-12-10 00:00:00","5","5","11","2","63.000000","5","5.000000","0",".000000","0","0","0","2633.000000",".560000","2200.000000","8.000000","1.000000","4.000000",".220000","$25,000-49,999","True","2240.000000","D9113652525463706F8394A","","","","","","","","","0","","22","66594","2500","2012-05-24 00:00:00","Q2 2012","1E583547040290703AEF962","108.570000","2279.970000","1165.320000","1114.650000","-35.060000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","8"
"31E134003262023293BBFCA","207843","2007-09-27 14:49:54.650000000","C","36","Defaulted","2008-04-09 00:00:00",".220510",".213100",".203100","","","","","","","0","CA","Nurse (LPN)","Full-time","9","True","True","15F4336475221351830DFB3","2007-09-20 13:51:15.783000000","640","659","1996-06-07 00:00:00","4","5","16","3","13.000000","1","14.000000","4","3337.000000","1","1","0","25.000000",".020000","825.000000","12.000000",".570000","2.000000",".200000","$50,000-74,999","True","4166.666667","8CB33402012679622E28343","","","","","","","","","1945","6","77","20492","10000","2007-10-10 00:00:00","Q4 2007","945B3367105519692DCE462","378.340000","378.340000","197.350000","180.990000","-8.490000",".000000","9802.650000","9802.650000",".000000","1.000000","0","0",".000000","94"
"31E5336603446845978E3CA","25491","2006-07-19 13:34:09.110000000","E","36","Chargedoff","2009-06-25 00:00:00",".257470",".247500",".230000","","","","","","","0","WA","","","","False","True","F555336594467179889CEFB","2006-07-19 13:17:58.103000000","540","559","1988-08-23 00:00:00","","","32","1","27.000000","4","7.000000","13","","15","0","","","","","","","",".140000","Not displayed","True","5416.666667","4A7F3365386284023D2CC0E","","","","","","","","","1840","36","92","2048","1900","2006-07-24 00:00:00","Q3 2006","7DBD3364834379744C6B717","75.290000","2183.160000","1413.490000","769.670000","-16.210000",".000000","486.560000","486.510000",".000000","1.000000","0","0",".000000","18"
"31E73581821737306240B83","814276","2013-06-18 19:53:31.273000000","","36","Current","",".158330",".129900",".119900",".114800",".039900",".074900","6","A","7.000000","1","WA","Accountant/CPA","Employed","14","True","False","","2013-06-18 19:53:22","720","739","2000-08-15 00:00:00","13","12","45","8","561.000000","0","1.000000","0",".000000","0","0","0","25543.000000",".700000","10729.000000","33.000000",".960000",".000000",".190000","$100,000+","True","12500.000000","FCA33686152422591782FE3","","","","","","","","","0","","9","93862","20000","2013-06-21 00:00:00","Q2 2013","D9413582165051675141A61","673.780000","5383.122200","3789.180000","1593.942200","-123.260000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"31E93595953037528D87469","1062005","2013-12-09 10:26:42.493000000","","36","Current","",".224660",".187500",".177500",".164630",".082400",".082230","4","C","4.000000","1","MO","Police Officer/Correction Officer","Employed","160","True","False","","2013-12-09 10:26:44","720","739","1994-07-11 00:00:00","12","11","28","6","395.000000","1","3.000000","0",".000000","0","0","0","17501.000000",".700000","6559.000000","28.000000","1.000000","1.000000",".320000","$75,000-99,999","True","7500.000000","3D753701265013703D32451","","","","","","","","","0","","3","120741","12000","2013-12-13 00:00:00","Q4 2013","36CC37005870753150FE697","438.360000","876.720000","498.460000","378.260000","-20.170000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"31F2349060061927501B87B","467275","2010-07-19 09:39:27.283000000","","36","Completed","2013-02-13 00:00:00",".236820",".199000",".189000",".119600",".065000",".119600","4","C","10.000000","7","OH","Professional","Full-time","110","True","True","18DA336463918236939DCE7","2010-07-19 09:39:23","680","699","1971-11-02 00:00:00","12","8","32","4","147.000000","1","2.000000","1",".000000","44","0","0","10849.000000",".040000","10067.000000","24.000000",".540000","2.000000",".180000","$50,000-74,999","True","5416.666667","119635942313387987E97B5","","","","","","","","","0","","44","43672","1000","2010-07-26 00:00:00","Q3 2010","D1B0337016528988187D692","37.110000","1325.130000","999.990000","325.140000","-16.330000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","20"
"32033590212151851A3D02B","953580","2013-10-03 09:20:27.273000000","","60","Current","",".175320",".152000",".142000",".134490",".052400",".082090","5","B","8.000000","1","NJ","Engineer - Mechanical","Employed","390","True","False","","2013-10-03 09:20:29","720","739","1995-06-13 00:00:00","15","10","35","7","335.000000","0","6.000000","0",".000000","0","0","0","9259.000000",".440000","7520.000000","33.000000",".960000","1.000000",".180000","$75,000-99,999","True","7408.333333","3BCD3695931786344B73B50","","","","","","","","","0","","5","106930","25000","2013-10-17 00:00:00","Q4 2013","6FCF369415290112543DEA9","597.380000","2379.109000","1130.580000","1248.529000","-82.820000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"32073594921105194F1658D","985600","2013-11-08 08:49:15.857000000","","36","Current","",".095340",".081900",".071900",".070380",".017400",".052980","7","AA","8.000000","3","CA","Investor","Self-employed","2","True","True","","2013-11-08 08:49:18","800","819","1995-08-19 00:00:00","8","8","16","6","93.000000","2","5.000000","0",".000000","0","0","0","1175.000000",".040000","23331.000000","14.000000","1.000000",".000000","","$25,000-49,999","False","2708.333333","6DC53698297266533A480A9","","","","","","","","","0","","4","110724","10000","2013-11-18 00:00:00","Q4 2013","997C3385507221202C05B1C","314.240000","9756.960000","9577.150000","179.810000","-21.950000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","103"
"026D336475193919044AA93","16201","2006-05-27 09:37:44.087000000","HR","36","Defaulted","2007-04-08 00:00:00",".248590",".237500",".232500","","","","","","","0","AZ","","","","False","False","ACD93365117236917D1BFD4","2006-05-27 09:25:49.823000000","460","479","1996-07-31 00:00:00","","","5","0",".000000","7","","3","","4","0","","","","","","","",".070000","Not displayed","True","1871.666667","FB093364597139982F7296A","","","","","","","","","174","10","93","1216","1700","2006-06-08 00:00:00","Q2 2006","C8383366355315014CCECBE","66.470000","317.350000","137.890000","179.460000","-3.420000",".000000","1562.100000","1562.110000",".000000","1.000000","0","0",".000000","12"
"02AD3510608149191E20D5F","499363","2011-03-24 12:59:55.667000000","","36","Current","",".356430",".319900",".309900",".295700",".147000",".148700","2","E","4.000000","1","CA","Skilled Labor","Employed","198","False","False","","2011-03-24 12:59:45","700","719","1988-01-04 00:00:00","5","5","15","3","41.000000","5","8.000000","0",".000000","1","1","0","1233.000000",".770000","111.000000","8.000000",".870000","1.000000",".170000","$50,000-74,999","True","4416.666667","87523615407455280CF87D3","","","","","","","","","0","","36","48206","2500","2011-03-31 00:00:00","Q1 2011","61BD3510947289976E95C48","108.870000","3795.450000","2357.600000","1437.850000","-44.900000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","41"
"02C13593990735104291C76","996392","2013-11-04 15:15:58.820000000","","36","Current","",".235400",".198000",".188000",".174160",".084900",".089260","4","C","4.000000","1","NJ","Military Officer","Employed","363","True","False","","2013-11-04 15:16:01","700","719","1993-08-06 00:00:00","19","19","45","14","991.000000","0",".000000","0",".000000","0","0","0","38709.000000",".950000","2569.000000","42.000000",".970000",".000000",".300000","$100,000+","True","11666.666667","8BE63697408691679017A24","","","","","","","","","0","","4","109839","25000","2013-11-13 00:00:00","Q4 2013","EEDC35697926264176DD1DA","926.540000","2766.058400","1558.090000","1207.968400","-61.690000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"02CB358366769768695629D","848234","2013-07-23 10:46:53.227000000","","60","Completed","2014-02-12 00:00:00",".139420",".116900",".106900",".103000",".032400",".070600","6","A","9.000000","1","NY","Sales - Commission","Self-employed","157","False","False","","2013-07-23 10:46:41","760","779","1989-03-14 00:00:00","8","8","22","10","1503.000000","0",".000000","0",".000000","0","0","0","64164.000000",".530000","53808.000000","19.000000",".940000",".000000","","$50,000-74,999","False","5000.000000","5C043689210312918BB9028","1","7","7","0","0","1000.000000",".000000","42","0","","8","96863","10000","2013-07-26 00:00:00","Q3 2013","A812347905856860766720D","220.880000","10621.410000","10000.000000","621.410000","-53.160000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","113"
"02D33501498994458A867B3","485368","2010-11-22 00:31:51.480000000","","36","Completed","2011-04-07 00:00:00",".273060",".250000",".240000",".176200",".059500",".176200","5","B","8.000000","3","TX","Social Worker","Employed","9","True","False","","2010-11-17 07:57:33","740","759","2002-08-14 00:00:00","8","7","13","3","28.000000","0","5.000000","0",".000000","0","0","0","1366.000000",".010000","9850.000000","10.000000","1.000000","2.000000",".230000","$25,000-49,999","True","3166.666667","93C03605580430672472E07","","","","","","","","","0","","40","45628","15000","2010-11-30 00:00:00","Q4 2010","834F34999111209084DD97D","596.400000","16272.950000","15000.000000","1272.950000","-50.910000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","330"
"02D83496035473989B72C4C","476416","2010-09-20 15:38:49.250000000","","36","Completed","2013-01-09 00:00:00",".132710",".111500",".101500",".066200",".035000",".066200","6","A","9.000000","1","MA","Executive","Employed","15","True","False","","2010-09-13 11:48:22","740","759","1991-09-05 00:00:00","13","13","29","11","970.000000","2","5.000000","0",".000000","0","0","0","111189.000000",".740000","21638.000000","29.000000",".860000",".000000",".080000","$100,000+","True","25000.000000","79F73600455955056040CA7","","","","","","","","","0","","42","44603","10000","2010-09-30 00:00:00","Q3 2010","CBA53495321875974D3AC24","328.100000","11667.520000","10000.000000","1667.520000","-149.560000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","281"
"02DA3594616186472FD6517","1012781","2013-11-12 08:30:31.383000000","","60","Current","",".263330",".237900",".227900",".208590",".112500",".096090","3","D","4.000000","1","GA","Professional","Employed","86","False","False","","2013-11-12 08:30:34","660","679","2000-04-26 00:00:00","12","12","37","12","389.000000","3","5.000000","0",".000000","10","1","0","10023.000000",".650000","5328.000000","37.000000",".720000","1.000000",".110000","$75,000-99,999","True","7186.166667","CF833697990916696A6BA2A","","","","","","","","","0","","4","112048","15000","2013-11-19 00:00:00","Q4 2013","CD9D36983549553298E0B13","429.690000","1289.070000","397.740000","891.330000","-37.460000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","57"
"02E634890894421043F9327","466340","2010-07-14 00:01:38.413000000","","36","Completed","2012-06-12 00:00:00",".074390",".071000",".061000",".055000",".006000",".055000","7","AA","10.000000","1","UT","Student - College Senior","Part-time","23","False","False","","2010-07-14 00:01:33","720","739","1993-06-25 00:00:00","3","3","12","3","115.000000","1","4.000000","0",".000000","0","0","0","5308.000000",".210000","15000.000000","7.000000","1.000000",".000000",".240000","$1-24,999","True","800.000000","27CE3592792564059BE82DE","","","","","","","","","0","","44","43562","1000","2010-07-20 00:00:00","Q3 2010","AC7934890011447301FC399","30.920000","1096.640000","1000.000000","96.640000","-13.620000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","29"
"02EE3561043727355E3042E","653886","2012-10-14 20:10:01.070000000","","36","Current","",".125280",".097400",".087400",".084900",".024900",".060000","6","A","8.000000","1","CA","Professional","Employed","215","False","False","","2012-10-14 20:09:56","720","739","1995-12-15 00:00:00","6","5","38","3","130.000000","2","6.000000","0",".000000","13","1","0","1080.000000",".140000","985.000000","31.000000",".740000","1.000000",".110000","$100,000+","True","8658.333333","348A3664050408231CC37F0","2","29","29","0","0","12000.000000","2.240000","-14","0","","17","76568","13800","2012-10-19 00:00:00","Q4 2012","CE94350927130908908E902","443.600000","7097.600000","5637.800000","1459.800000","-149.880000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","119"
"46C93595246358103A47399","1053233","2013-12-05 10:30:10.193000000","","60","Current","",".192210",".168500",".158500",".148140",".069900",".078240","4","C","6.000000","1","IN","Laborer","Employed","15","False","False","","2013-12-05 10:30:13","660","679","1987-09-25 00:00:00","7","5","13","4","65.000000","0","2.000000","0",".000000","0","1","0","2011.000000",".780000","341.000000","12.000000","1.000000","2.000000",".190000","$25,000-49,999","True","2250.000000","C1A4370049524700307902C","","","","","","","","","0","","3","119766","2500","2013-12-09 00:00:00","Q4 2013","2E8C35858829752729B5648","61.930000","122.705900","52.680000","70.025900","-4.220000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"46CA3381814060927A22DD6","94265","2007-02-06 15:00:37.290000000","B","36","Completed","2010-02-22 00:00:00",".157130",".150000",".140000","","","","","","","0","NH","Professional","Not available","","False","True","CD0E3364909037313F32874","2007-01-30 10:13:53.813000000","700","719","1987-11-01 00:00:00","","","16","4","573.000000","1","8.000000","0","","0","0","","","","","","","",".180000","Not displayed","True","8858.166667","B9463381576067318027E2C","","","","","","","","","0","","85","7742","25000","2007-02-22 00:00:00","Q1 2007","F5813381079834330F3B50A","866.630000","30980.080000","25000.000000","5980.080000","-206.210000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","226"
"46CE3379265414699AE7A57","86150","2007-01-18 06:21:24.647000000","HR","36","Completed","2008-02-26 00:00:00",".300810",".290000",".285000","","","","","","","0","","","","","False","False","","2007-01-18 06:12:51.933000000","480","499","1995-12-05 00:00:00","","","14","4","102.000000","1","8.000000","3","","5","0","","","","","","","",".090000","Not displayed","True","2500.000000","244E337959570396249962F","","","","","","","","","0","","86","6900","1800","2007-01-26 00:00:00","Q1 2007","95B233651128079502BA81F","75.430000","2081.900000","1800.000000","281.900000","-4.850000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","20"
"46DB3596355549260D55E24","1082097","2013-12-12 11:08:56.630000000","","60","Current","",".146580",".123900",".113900",".109000",".039900",".069100","6","A","11.000000","1","TX","Professional","Employed","20","False","False","","2013-11-27 11:15:46","780","799","1994-06-21 00:00:00","11","11","14","8","348.000000","1","5.000000","0",".000000","0","0","0","5222.000000",".130000","32378.000000","14.000000","1.000000",".000000",".480000","$50,000-74,999","True","5416.666667","4F0C3700225440745D1F457","1","3","3","0","0","15000.000000",".000000","","0","","3","123178","15000","2013-12-20 00:00:00","Q4 2013","094935287961008444D9756","336.630000","673.260000","359.450000","313.810000","-25.330000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","198"
"46DD3519823486450FBD8B0","514111","2011-07-02 13:32:54.207000000","","36","Completed","2012-07-31 00:00:00",".305320",".269900",".259900",".253400",".112000",".141400","3","D","6.000000","1","NJ","Retail Management","Employed","173","True","False","","2011-07-02 13:32:49","720","739","2001-08-22 00:00:00","13","13","17","11","338.000000","1","3.000000","0",".000000","0","1","0","7659.000000",".670000","3302.000000","15.000000","1.000000",".000000",".270000","$50,000-74,999","True","4750.000000","B7393624411115276EA932D","","","","","","","","","0","","32","51230","12000","2011-07-18 00:00:00","Q3 2011","0E62351952951257862AACB","489.840000","14985.150000","12000.000000","2985.150000","-110.600000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","110"
"46E035794581815445D307D","778372","2013-05-14 04:34:50.660000000","","36","Current","",".192360",".155900",".145900",".138200",".052400",".085800","5","B","6.000000","1","FL","Other","Employed","7","False","False","","2013-05-14 04:34:35","700","719","1984-04-19 00:00:00","9","8","24","7","229.000000","0","2.000000","3","7137.000000","16","1","0","9887.000000",".760000","3031.000000","23.000000",".730000",".000000",".300000","$25,000-49,999","True","2500.000000","366A36823493740785D9933","","","","","","","","","0","","10","90908","4000","2013-05-21 00:00:00","Q2 2013","91BA3573065776899157C1D","139.820000","1258.380000","829.420000","428.960000","-27.520000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","72"
"46E935897167053747AEF5C","904312","2013-09-17 14:32:12.137000000","","36","Current","",".235400",".198000",".188000",".174160",".084900",".089260","4","C","5.000000","1","OH","Skilled Labor","Employed","186","False","False","","2013-09-17 14:42:46","640","659","1997-07-30 00:00:00","6","6","16","5","289.000000","0","2.000000","0",".000000","0","1","0","4311.000000",".610000","2322.000000","11.000000",".680000","1.000000",".200000","$25,000-49,999","True","3166.666667","1AFE369358712540732A29E","","","","","","","","","0","","6","102667","3000","2013-09-20 00:00:00","Q3 2013","2BA736927084473557E092D","111.190000","554.322600","317.450000","236.872600","-12.040000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"46ED34587848928963D166B","417261","2009-07-20 09:17:36.657000000","","36","Completed","2012-05-30 00:00:00",".211220",".189000",".179000",".104900",".070000",".104900","4","C","6.000000","2","IL","Teacher","Full-time","83","True","False","","2009-07-19 18:29:30","780","799","1997-09-27 00:00:00","8","7","41","3","309.000000","2","15.000000","0",".000000","0","0","0","9204.000000",".560000","7046.000000","34.000000","1.000000",".000000",".210000","$50,000-74,999","True","6000.000000","FE243562934591604E57D87","","","","","","","","","0","","55","38141","10000","2009-08-10 00:00:00","Q3 2009","FB853430994844051BCE778","366.050000","12870.140000","9999.980000","2870.160000","-151.860000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","347"
"46EE34223473541024FC718","339803","2008-05-27 12:21:02.420000000","C","36","Defaulted","2010-08-04 00:00:00",".170180",".148500",".138500","","","","","","","4","VA","Executive","Full-time","48","False","False","","2008-05-27 12:15:14.700000000","660","679","1984-10-05 00:00:00","7","7","10","4","64.000000","2","3.000000","0",".000000","5","0","0","1013.000000",".850000","145.000000","10.000000",".700000","2.000000",".170000","$100,000+","True","9166.666667","10803423366744489AE9A74","","","","","","","","","848","26","69","32248","7000","2008-06-04 00:00:00","Q2 2008","0BAB3421707287555AE097A","242.140000","4934.940000","3420.110000","1514.830000","-97.970000","-648.670000","3579.910000","3033.150000","1615.490000","1.000000","0","0",".000000","146"
"0A7835764377406578AABF7","757893","2013-04-20 10:52:51.647000000","","36","Current","",".171920",".135900",".125900",".120200",".042400",".077800","5","B","6.000000","1","MN","Administrative Assistant","Employed","54","False","False","","2013-04-20 10:52:48","740","759","2002-04-16 00:00:00","6","2","21","1","35.000000","0","2.000000","0",".000000","0","0","0",".000000",".000000","2000.000000","17.000000",".760000",".000000",".200000","$25,000-49,999","True","3166.666667","6FE83680756297895E1A6A5","1","10","4","6","0","6000.000000","2260.600000","28","0","","11","88886","7000","2013-04-23 00:00:00","Q2 2013","9C49354525497822903F0C5","237.850000","2378.500000","1654.600000","723.900000","-52.160000","-40.430000",".000000",".000000",".000000","1.000000","0","0",".000000","144"
"0A79355892121094595E378","643141","2012-09-20 09:18:20.913000000","","36","Completed","2013-04-05 00:00:00",".097360",".083900",".073900",".073900",".017400",".056500","7","AA","8.000000","1","GA","Engineer - Mechanical","Employed","56","False","False","","2012-09-20 09:18:16","780","799","1991-08-01 00:00:00","20","14","43","12","390.000000","2","6.000000","0",".000000","0","0","0","1372.000000",".020000","16411.000000","40.000000",".970000",".000000",".150000","$100,000+","True","8375.000000","8ECA3661620186033ED73D4","","","","","","","","","0","","18","75407","6000","2012-09-28 00:00:00","Q3 2012","BE2E3557223125704A9125E","189.100000","6243.720000","6000.000000","243.720000","-29.050000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","118"
"0A87342202131873676F210","344532","2008-06-04 15:14:57.640000000","C","36","Completed","2009-10-27 00:00:00",".199060",".177000",".167000","","","","","","","4","RI","Other","Full-time","31","False","False","","2008-06-04 15:03:22.953000000","660","679","1995-11-27 00:00:00","5","5","7","5","232.000000","0","2.000000","0",".000000","0","0","0","6293.000000",".630000","3607.000000","6.000000",".830000",".000000",".320000","$1-24,999","True","1590.000000","B98334240032667145080E9","","","","","","","","","0","","69","32763","7500","2008-06-13 00:00:00","Q2 2008","EC0E3398993616534B65190","270.020000","8983.680000","7500.000000","1483.680000","-83.820000",".000000",".000000",".000000",".000000","1.000000","1","1","500.000000","175"
"0A8735573796913005C87C7","635271","2012-09-07 09:13:54.390000000","","36","Current","",".357970",".317700",".307700",".289600",".162500",".127100","1","HR","6.000000","11","NJ","Other","Employed","17","False","False","","2012-09-07 09:13:50","660","679","1999-12-13 00:00:00","5","4","11","3","64.000000","1","3.000000","0",".000000","2","0","0","9278.000000",".600000","6172.000000","7.000000",".500000","1.000000",".090000","$100,000+","True","8333.333333","072D36622852892775D612E","","","","","","","","","0","","18","74788","4000","2012-09-20 00:00:00","Q3 2012","36CA3547886787203904996","173.710000","2953.070000","1407.300000","1545.770000","-48.190000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","39"
"0A87359480994873734E306","992212","2013-11-13 10:43:29.130000000","","60","Current","",".221400",".197000",".187000",".172740",".089900",".082840","4","C","7.000000","1","CO","Other","Employed","16","True","False","","2013-12-27 07:20:01","660","679","2001-04-23 00:00:00","10","8","36","7","261.000000","1","1.000000","0",".000000","0","1","0","10541.000000",".710000","3713.000000","24.000000","1.000000","2.000000",".330000","$50,000-74,999","True","5583.333333","A64A3702853712780796A41","4","51","51","0","0","36500.000000",".000000","","0","","2","123849","13000","2014-01-02 00:00:00","Q1 2014","17153470511497934CB1C21","342.250000","684.500000","272.410000","412.090000","-20.920000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","26"
"0A8A34100334233603DD4F3","265964","2008-01-15 15:17:38.947000000","AA","36","Completed","2009-10-05 00:00:00",".079810",".073000",".073000","","","","","","","4","NY","Computer Programmer","Full-time","45","False","False","","2008-01-15 14:43:09.480000000","760","779","2001-02-20 00:00:00","8","7","11","7","115.000000","0",".000000","0",".000000","0","0","0","2296.000000",".080000","23434.000000","11.000000","1.000000","1.000000",".020000","$100,000+","True","11666.666667","4867341161464790023AFF7","","","","","","","","","0","","74","25723","2690","2008-01-23 00:00:00","Q1 2008","121B337864742129326F28C","83.430000","2895.790000","2690.000000","205.790000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","95"
"0ABC3600921609866C02CE3","1135351","2014-01-28 15:35:19.380000000","","36","Current","",".198590",".162000",".152000",".142560",".064900",".077660","4","C","3.000000","1","NY","Nurse (RN)","Employed","34","False","False","","2014-01-28 15:35:22","700","719","1985-09-20 00:00:00","19","15","39","12","406.000000","0","6.000000","0",".000000","0","0","0","10139.000000",".380000","14002.000000","37.000000","1.000000","1.000000",".410000","$25,000-49,999","True","3725.000000","258D3704143912943E34E6F","","","","","","","","","0","","2","129153","10000","2014-01-30 00:00:00","Q1 2014","3B9C3704943895743E266AB","352.560000","352.560000","223.850000","128.710000","-7.950000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","16"
